Query	Document_ID	Rank	Similarity
1	00533	1	22.913286209106445
1	00957	2	19.50114250183105
1	00827	3	18.4983024597168
1	00960	4	17.51595687866211
1	00741	5	17.411277770996094
1	01201	6	17.40215492248535
1	00499	7	17.228647232055664
1	00867	8	16.887243270874023
1	00484	9	16.863731384277344
1	01185	10	16.7677059173584
1	00147	11	16.756526947021484
1	00742	12	16.695669174194336
1	00754	13	16.656661987304688
1	01107	14	16.536590576171875
1	00139	15	16.531864166259766
1	01145	16	15.81858730316162
1	00265	17	15.716362953186035
1	00967	18	15.7105712890625
1	00636	19	15.673751831054688
1	00481	20	15.555402755737305
1	00559	21	15.339595794677734
1	00189	22	15.15875244140625
1	00975	23	15.077503204345703
1	00568	24	15.02295207977295
1	00441	25	15.002141952514648
1	00201	26	14.885211944580078
1	00151	27	14.840561866760254
1	00108	28	14.783380508422852
1	00711	29	14.78096866607666
1	00850	30	14.61311149597168
1	00011	31	14.599263191223145
1	00690	32	14.373669624328612
1	01238	33	14.368163108825684
1	00302	34	14.334964752197266
1	00451	35	14.304697036743164
1	00461	36	14.274478912353516
1	00790	37	14.21751308441162
1	01173	38	14.08049488067627
1	00562	39	13.931634902954102
1	00950	40	13.926076889038086
1	01171	41	13.924878120422363
1	00435	42	13.842708587646484
1	00693	43	13.842657089233398
1	00505	44	13.83050537109375
1	00392	45	13.79149055480957
1	00766	46	13.788914680480955
1	00501	47	13.775028228759766
1	00765	48	13.764748573303224
1	00526	49	13.753341674804688
1	00563	50	13.73853874206543
1	00878	51	13.700857162475586
1	00266	52	13.699352264404297
1	00437	53	13.688302993774414
1	00543	54	13.685232162475586
1	00190	55	13.636820793151855
1	00676	56	13.634305000305176
1	00386	57	13.599109649658203
1	01200	58	13.59817886352539
1	00382	59	13.562335968017578
1	00085	60	13.483109474182127
1	00901	61	13.453448295593262
1	00205	62	13.370779991149902
1	00040	63	13.326085090637209
1	01167	64	13.264373779296877
1	01203	65	13.254709243774414
1	00648	66	13.248558044433594
1	00925	67	13.233704566955566
1	01159	68	13.216822624206545
1	01209	69	13.198461532592772
1	01227	70	13.183624267578123
1	00912	71	13.139729499816896
1	00314	72	13.086114883422852
1	00498	73	13.07816219329834
1	00662	74	13.075965881347656
1	00311	75	13.069933891296388
1	00973	76	13.069808959960938
1	00794	77	13.061861991882324
1	00998	78	13.051484107971191
1	00303	79	13.04442024230957
1	00895	80	13.036086082458496
1	00810	81	13.02990436553955
1	00538	82	13.011547088623049
1	00166	83	13.009105682373049
1	00439	84	13.006718635559082
1	00223	85	12.996734619140623
1	00961	86	12.978029251098633
1	00536	87	12.972085952758787
1	01016	88	12.972028732299805
1	01076	89	12.96631908416748
1	00564	90	12.953140258789062
1	00758	91	12.952999114990234
1	00172	92	12.9342622756958
1	00055	93	12.926569938659668
1	01078	94	12.888246536254885
1	01188	95	12.881321907043455
1	00062	96	12.878742218017578
1	00589	97	12.838909149169922
1	00378	98	12.829693794250488
1	00812	99	12.823674201965332
1	01161	100	12.79891872406006
2	00499	1	17.102157592773438
2	00151	2	16.44454574584961
2	01173	3	16.333749771118164
2	00754	4	16.189104080200195
2	00592	5	16.181076049804688
2	00265	6	15.687777519226074
2	00980	7	15.604686737060549
2	00007	8	15.542637825012209
2	00382	9	15.463029861450195
2	00589	10	15.415477752685549
2	00455	11	15.305953025817873
2	00533	12	15.291316032409668
2	01019	13	15.271210670471191
2	00437	14	15.124645233154297
2	00805	15	15.109764099121094
2	00481	16	15.097702980041504
2	00439	17	15.089167594909668
2	01125	18	15.047148704528809
2	00912	19	14.961727142333984
2	00788	20	14.944461822509766
2	00790	21	14.863061904907228
2	00297	22	14.81203842163086
2	00733	23	14.792442321777344
2	00559	24	14.777217864990234
2	01145	25	14.749881744384766
2	00588	26	14.746944427490234
2	01175	27	14.685104370117188
2	00867	28	14.659976959228516
2	00463	29	14.653173446655272
2	00441	30	14.57094383239746
2	00693	31	14.545504570007324
2	00451	32	14.51351833343506
2	00301	33	14.465631484985352
2	00176	34	14.418350219726562
2	01171	35	14.398740768432615
2	00541	36	14.279825210571287
2	00975	37	14.241973876953123
2	00172	38	14.232872009277344
2	01185	39	14.162971496582031
2	00333	40	14.11343002319336
2	00853	41	14.109360694885254
2	01169	42	14.109169006347656
2	00988	43	14.05302619934082
2	00011	44	14.014039039611816
2	00498	45	13.99983024597168
2	00742	46	13.998342514038086
2	00904	47	13.99818229675293
2	00614	48	13.993013381958008
2	00690	49	13.98505401611328
2	00475	50	13.968870162963867
2	00957	51	13.919807434082031
2	00755	52	13.909109115600586
2	00987	53	13.847962379455566
2	00114	54	13.828794479370115
2	00189	55	13.794623374938965
2	01238	56	13.702651977539062
2	00100	57	13.69948959350586
2	00683	58	13.698135375976562
2	00901	59	13.658570289611816
2	00375	60	13.651123046875
2	00031	61	13.631906509399414
2	00006	62	13.59352684020996
2	01099	63	13.589561462402344
2	00108	64	13.583135604858398
2	00205	65	13.580574035644531
2	00374	66	13.570192337036133
2	00311	67	13.533498764038086
2	00223	68	13.52015209197998
2	01227	69	13.507503509521484
2	00314	70	13.50067138671875
2	00685	71	13.50039291381836
2	00711	72	13.40408420562744
2	00632	73	13.39988136291504
2	00017	74	13.393930435180664
2	00147	75	13.373284339904783
2	00748	76	13.353290557861328
2	00168	77	13.344430923461914
2	00956	78	13.312552452087402
2	00062	79	13.312493324279783
2	00424	80	13.302332878112791
2	00201	81	13.29060173034668
2	00810	82	13.272231101989746
2	00751	83	13.262929916381836
2	01159	84	13.255882263183594
2	00895	85	13.25448989868164
2	00543	86	13.254264831542969
2	00427	87	13.251060485839844
2	01163	88	13.230438232421877
2	00080	89	13.219098091125488
