0	516	1	22.913286209106445
0	934	2	19.501142501831055
0	807	3	18.498302459716797
0	937	4	17.51595687866211
0	721	5	17.411277770996094
0	1171	6	17.40215492248535
0	485	7	17.228647232055664
0	847	8	16.887243270874023
0	473	9	16.863731384277344
0	1156	10	16.7677059173584
0	144	11	16.756526947021484
0	722	12	16.695669174194336
0	734	13	16.656661987304688
0	1081	14	16.536590576171875
0	136	15	16.531864166259766
0	1117	16	15.818587303161621
0	259	17	15.716362953186035
0	944	18	15.7105712890625
0	617	19	15.673751831054688
0	470	20	15.555402755737305
0	541	21	15.339595794677734
0	186	22	15.15875244140625
0	952	23	15.077503204345703
0	550	24	15.02295207977295
0	431	25	15.002141952514648
0	197	26	14.885211944580078
0	148	27	14.840561866760254
0	107	28	14.783380508422852
0	692	29	14.78096866607666
0	830	30	14.61311149597168
0	10	31	14.599263191223145
0	671	32	14.373669624328613
0	1207	33	14.368163108825684
0	294	34	14.334964752197266
0	441	35	14.304697036743164
0	451	36	14.274478912353516
0	770	37	14.217513084411621
0	1145	38	14.08049488067627
0	544	39	13.931634902954102
0	927	40	13.926076889038086
0	1143	41	13.924878120422363
0	425	42	13.842708587646484
0	674	43	13.842657089233398
0	491	44	13.83050537109375
0	383	45	13.79149055480957
0	746	46	13.788914680480957
0	487	47	13.775028228759766
0	745	48	13.764748573303223
0	509	49	13.753341674804688
0	545	50	13.73853874206543
0	858	51	13.700857162475586
0	260	52	13.699352264404297
0	427	53	13.688302993774414
0	525	54	13.685232162475586
0	187	55	13.636820793151855
0	657	56	13.634305000305176
0	377	57	13.599109649658203
0	1170	58	13.59817886352539
0	373	59	13.562335968017578
0	84	60	13.483109474182129
0	881	61	13.453448295593262
0	201	62	13.370779991149902
0	39	63	13.326085090637207
0	1139	64	13.264373779296875
0	1173	65	13.254709243774414
0	629	66	13.248558044433594
0	904	67	13.233704566955566
0	1131	68	13.216822624206543
0	1179	69	13.198461532592773
0	1196	70	13.183624267578125
0	891	71	13.139729499816895
0	306	72	13.086114883422852
0	484	73	13.07816219329834
0	643	74	13.075965881347656
0	303	75	13.069933891296387
0	950	76	13.069808959960938
0	774	77	13.061861991882324
0	975	78	13.051484107971191
0	295	79	13.04442024230957
0	875	80	13.036086082458496
0	790	81	13.02990436553955
0	520	82	13.011547088623047
0	163	83	13.009105682373047
0	429	84	13.006718635559082
0	217	85	12.996734619140625
0	938	86	12.978029251098633
0	519	87	12.972085952758789
0	992	88	12.972028732299805
0	1051	89	12.96631908416748
0	546	90	12.953140258789062
0	738	91	12.952999114990234
0	169	92	12.9342622756958
0	54	93	12.926569938659668
0	1053	94	12.888246536254883
0	1159	95	12.881321907043457
0	61	96	12.878742218017578
0	571	97	12.838909149169922
0	369	98	12.829693794250488
0	792	99	12.823674201965332
0	1133	100	12.798918724060059
1	485	1	17.102157592773438
1	148	2	16.44454574584961
1	1145	3	16.333749771118164
1	734	4	16.189104080200195
1	574	5	16.181076049804688
1	259	6	15.687777519226074
1	957	7	15.604686737060547
1	6	8	15.542637825012207
1	373	9	15.463029861450195
1	571	10	15.415477752685547
1	445	11	15.305953025817871
1	516	12	15.291316032409668
1	995	13	15.271210670471191
1	427	14	15.124645233154297
1	785	15	15.109764099121094
1	470	16	15.097702980041504
1	429	17	15.089167594909668
1	1099	18	15.047148704528809
1	891	19	14.961727142333984
1	768	20	14.944461822509766
1	770	21	14.863061904907227
1	289	22	14.81203842163086
1	713	23	14.792442321777344
1	541	24	14.777217864990234
1	1117	25	14.749881744384766
1	570	26	14.746944427490234
1	1147	27	14.685104370117188
1	847	28	14.659976959228516
1	453	29	14.653173446655273
1	431	30	14.570943832397461
1	674	31	14.545504570007324
1	441	32	14.513518333435059
1	293	33	14.465631484985352
1	173	34	14.418350219726562
1	1143	35	14.398740768432617
1	523	36	14.279825210571289
1	952	37	14.241973876953125
1	169	38	14.232872009277344
1	1156	39	14.162971496582031
1	325	40	14.11343002319336
1	833	41	14.109360694885254
1	1141	42	14.109169006347656
1	965	43	14.05302619934082
1	10	44	14.014039039611816
1	484	45	13.99983024597168
1	722	46	13.998342514038086
1	883	47	13.99818229675293
1	596	48	13.993013381958008
1	671	49	13.985054016113281
1	464	50	13.968870162963867
1	934	51	13.919807434082031
1	735	52	13.909109115600586
1	964	53	13.847962379455566
1	113	54	13.828794479370117
1	186	55	13.794623374938965
1	1207	56	13.702651977539062
1	99	57	13.69948959350586
1	664	58	13.698135375976562
1	881	59	13.658570289611816
1	366	60	13.651123046875
1	30	61	13.631906509399414
1	5	62	13.593526840209961
1	1074	63	13.589561462402344
1	107	64	13.583135604858398
1	201	65	13.580574035644531
1	365	66	13.570192337036133
1	303	67	13.533498764038086
1	217	68	13.52015209197998
1	1196	69	13.507503509521484
1	306	70	13.50067138671875
1	666	71	13.50039291381836
1	692	72	13.404084205627441
1	613	73	13.399881362915039
1	16	74	13.393930435180664
1	144	75	13.373284339904785
1	728	76	13.353290557861328
1	165	77	13.344430923461914
1	933	78	13.312552452087402
1	61	79	13.312493324279785
1	414	80	13.302332878112793
1	197	81	13.29060173034668
1	790	82	13.272231101989746
1	731	83	13.262929916381836
1	1131	84	13.255882263183594
1	875	85	13.25448989868164
1	525	86	13.254264831542969
1	417	87	13.251060485839844
1	1135	88	13.230438232421875
1	79	89	13.219098091125488
1	84	90	13.210527420043945
1	643	91	13.199735641479492
1	449	92	13.194843292236328
1	1053	93	13.184637069702148
1	88	94	13.17749309539795
1	792	95	13.154250144958496
1	1024	96	13.132359504699707
1	545	97	13.12688159942627
1	669	98	13.12636661529541
1	47	99	13.10838508605957
1	1139	100	13.105567932128906
2	614	1	22.155506134033203
2	1176	2	18.395973205566406
2	1147	3	18.273578643798828
2	429	4	17.98382568359375
2	1133	5	17.384424209594727
2	933	6	17.262907028198242
2	519	7	16.955373764038086
2	936	8	16.952543258666992
2	136	9	16.89813995361328
2	938	10	16.74032974243164
2	147	11	16.533727645874023
2	1137	12	16.495197296142578
2	914	13	16.427589416503906
2	661	14	16.341167449951172
2	836	15	16.33493423461914
2	123	16	16.29490089416504
2	144	17	16.20616912841797
2	366	18	16.204387664794922
2	117	19	16.168190002441406
2	1000	20	16.081886291503906
2	509	21	15.875065803527832
2	415	22	15.864575386047363
2	567	23	15.862773895263672
2	240	24	15.862740516662598
2	312	25	15.813828468322754
2	927	26	15.804259300231934
2	1110	27	15.788549423217773
2	833	28	15.776496887207031
2	1091	29	15.768260955810547
2	728	30	15.734771728515625
2	1131	31	15.730835914611816
2	394	32	15.640434265136719
2	832	33	15.604583740234375
2	1143	34	15.577444076538086
2	263	35	15.543988227844238
2	766	36	15.522192001342773
2	745	37	15.436506271362305
2	510	38	15.424210548400879
2	391	39	15.421497344970703
2	785	40	15.40390682220459
2	54	41	15.40097713470459
2	512	42	15.35046672821045
2	431	43	15.28822135925293
2	101	44	15.24187183380127
2	305	45	15.2317476272583
2	966	46	15.167814254760742
2	746	47	15.166223526000977
2	148	48	15.160411834716797
2	1120	49	15.144524574279785
2	445	50	15.1350736618042
2	213	51	15.119352340698242
2	1170	52	15.065319061279297
2	61	53	15.034132957458496
2	543	54	15.015336990356445
2	328	55	15.011330604553223
2	1179	56	14.996651649475098
2	338	57	14.99221420288086
2	225	58	14.978202819824219
2	1025	59	14.969564437866211
2	820	60	14.937213897705078
2	1074	61	14.933721542358398
2	1207	62	14.931020736694336
2	639	63	14.90623664855957
2	357	64	14.897969245910645
2	1153	65	14.887670516967773
2	636	66	14.869885444641113
2	1114	67	14.831814765930176
2	508	68	14.823667526245117
2	503	69	14.80826187133789
2	106	70	14.771968841552734
2	215	71	14.761198043823242
2	1145	72	14.753544807434082
2	134	73	14.747074127197266
2	683	74	14.70162296295166
2	1175	75	14.68996810913086
2	32	76	14.686665534973145
2	613	77	14.658605575561523
2	105	78	14.654324531555176
2	22	79	14.639629364013672
2	692	80	14.607429504394531
2	169	81	14.599549293518066
2	952	82	14.58668327331543
2	606	83	14.584738731384277
2	722	84	14.578620910644531
2	452	85	14.536402702331543
2	285	86	14.533879280090332
2	299	87	14.514606475830078
2	558	88	14.483845710754395
2	523	89	14.455184936523438
2	691	90	14.449007987976074
2	935	91	14.43793773651123
2	948	92	14.430986404418945
2	666	93	14.380661010742188
2	276	94	14.378803253173828
2	1081	95	14.330931663513184
2	171	96	14.293610572814941
2	706	97	14.280722618103027
2	304	98	14.277902603149414
2	1039	99	14.261921882629395
2	975	100	14.249808311462402
3	586	1	21.637523651123047
3	1014	2	19.008174896240234
3	856	3	17.87090301513672
3	429	4	16.878156661987305
3	22	5	16.640188217163086
3	906	6	16.61109733581543
3	365	7	16.34354591369629
3	519	8	16.16828155517578
3	692	9	16.152069091796875
3	800	10	15.723203659057617
3	184	11	15.620827674865723
3	1145	12	15.550273895263672
3	338	13	15.537101745605469
3	451	14	15.493762969970703
3	952	15	15.359152793884277
3	484	16	15.347764015197754
3	968	17	15.110881805419922
3	272	18	15.087665557861328
3	1006	19	15.046459197998047
3	650	20	15.046353340148926
3	259	21	14.98605728149414
3	485	22	14.576921463012695
3	738	23	14.555887222290039
3	995	24	14.487715721130371
3	303	25	14.467546463012695
3	596	26	14.444703102111816
3	431	27	14.39785385131836
3	125	28	14.397041320800781
3	7	29	14.243295669555664
3	705	30	14.22242546081543
3	366	31	14.207704544067383
3	289	32	14.136615753173828
3	1143	33	14.04842472076416
3	6	34	14.030654907226562
3	957	35	13.954708099365234
3	550	36	13.883252143859863
3	217	37	13.869905471801758
3	51	38	13.80384635925293
3	696	39	13.692605972290039
3	109	40	13.683364868164062
3	541	41	13.654535293579102
3	505	42	13.597491264343262
3	553	43	13.577051162719727
3	891	44	13.553352355957031
3	479	45	13.535051345825195
3	521	46	13.480539321899414
3	263	47	13.469934463500977
3	10	48	13.285168647766113
3	173	49	13.260207176208496
3	30	50	13.235342025756836
3	1025	51	13.19134521484375
3	187	52	13.141226768493652
3	145	53	13.139436721801758
3	1142	54	13.077215194702148
3	520	55	13.036745071411133
